rank.['player', 'country', 'goals']
561.['Nabil Ashoor', 'Uzbekistan', 1]
562.['Bakhtiyor Ashurmatov', 'Uzbekistan', 1]
563.['Pavel Solomin', 'Uzbekistan', 1]
564.['Shavkat Salomov', 'Uzbekistan', 1]
565.['Islom Inomov', 'Uzbekistan', 1]
566.['Ilhomjon Suyunov', 'Uzbekistan', 1]
567.['Vitaliy Denisov', 'Uzbekistan', 1]
568.['Aleksandr Shadrin', 'Uzbekistan', 1]
569.['Jasur Khasanov', 'Uzbekistan', 1]
570.['Oleg Zoteev', 'Uzbekistan', 1]
571.['Vokhid Shodiev', 'Uzbekistan', 1]
572.['Azizbek Haydarov', 'Uzbekistan', 1]
573.['Stanislav Andreev', 'Uzbekistan', 1]
574.['Egor Krimets', 'Uzbekistan', 1]
575.['Javokhir Sidikov', 'Uzbekistan', 1]
576.['Sanjar Kodirkulov', 'Uzbekistan', 1]
577.['Jamshid Iskanderov', 'Uzbekistan', 1]
578.['Islom Tukhtakhujaev', 'Uzbekistan', 1]
579.['Irfan Fandi', 'Uzbekistan', 1]
580.['Luis Suárez', 'Uruguay', 46]
581.['Edinson Cavani', 'Uruguay', 30]
582.['Diego Forlán', 'Uruguay', 28]
583.['Severino Varela', 'Uruguay', 15]
584.['Óscar Míguez', 'Uruguay', 15]
585.['Héctor Scarone', 'Uruguay', 14]
586.['Ángel Romano', 'Uruguay', 12]
587.['Héctor Castro', 'Uruguay', 12]
588.['Roberto Porta', 'Uruguay', 12]
589.['Javier Ambrois', 'Uruguay', 12]
590.['Darío Silva', 'Uruguay', 12]
591.['Rubén Sosa', 'Uruguay', 11]
592.['Pedro Petrone', 'Uruguay', 10]
593.['Enzo Francescoli', 'Uruguay', 10]
594.['Sebastián Abreu', 'Uruguay', 10]
595.['Nicolás Falero', 'Uruguay', 9]
596.['José Sasía', 'Uruguay', 9]
597.['Pedro Rocha', 'Uruguay', 9]
598.['Carlos Bueno', 'Uruguay', 9]
599.['Carlos Borges', 'Uruguay', 8]
600.['Guillermo Escalada', 'Uruguay', 8]
601.['Cristian Rodríguez', 'Uruguay', 8]
602.['José María Medina', 'Uruguay', 7]
603.['Marcelo Zalayeta', 'Uruguay', 7]
604.['Diego Lugano', 'Uruguay', 7]
605.['Giorgian de Arrascaeta', 'Uruguay', 7]
606.['Carlos Scarone', 'Uruguay', 6]
607.['Fernando Morena', 'Uruguay', 6]
608.['Marcelo Saralegui', 'Uruguay', 6]
609.['Marcelo Otero', 'Uruguay', 6]
610.['Álvaro Recoba', 'Uruguay', 6]
611.['Nicolás Olivera', 'Uruguay', 6]
612.['Javier Chevantón', 'Uruguay', 6]
613.['Abel Hernández', 'Uruguay', 6]
614.['Isabelino Gradín', 'Uruguay', 5]
615.['Pedro Cea', 'Uruguay', 5]
616.['Aníbal Ciocca', 'Uruguay', 5]
617.['Obdulio Varela', 'Uruguay', 5]
618.['Atilio García', 'Uruguay', 5]
619.['Juan Alberto Schiaffino', 'Uruguay', 5]
620.['Julio Abbadie', 'Uruguay', 5]
621.['Luis Cubilla', 'Uruguay', 5]
622.['Héctor Silva', 'Uruguay', 5]
623.['Carlos Aguilera', 'Uruguay', 5]
624.['Antonio Alzamendi', 'Uruguay', 5]
625.['Daniel Fonseca', 'Uruguay', 5]
626.['Paolo Montero', 'Uruguay', 5]
627.['Álvaro Pereira', 'Uruguay', 5]
628.['José Piendibene', 'Uruguay', 4]
629.['José Pérez', 'Uruguay', 4]
630.['José García', 'Uruguay', 4]
631.['Héctor Magliano', 'Uruguay', 4]
632.['Washington Puente', 'Uruguay', 4]
633.['Ramón Castro', 'Uruguay', 4]
634.['Alcides Ghiggia', 'Uruguay', 4]
635.['Osvaldo Balseiro', 'Uruguay', 4]
636.['Mario Ludovico Bergara', 'Uruguay', 4]
637.['José Urruzmendi', 'Uruguay', 4]
638.['Jorge Oyarbide', 'Uruguay', 4]
639.['Waldemar Victorino', 'Uruguay', 4]
640.['Pablo Bengoechea', 'Uruguay', 4]
641.['Fernando Kanapkis', 'Uruguay', 4]
642.['Richard Morales', 'Uruguay', 4]
643.['Nicolás Lodeiro', 'Uruguay', 4]
644.['Roberto Figueroa', 'Uruguay', 3]
645.['Lorenzo Fernández', 'Uruguay', 3]
646.['Peregrino Anselmo', 'Uruguay', 3]
647.['Juan Píriz', 'Uruguay', 3]
648.['Pedro Lago', 'Uruguay', 3]
649.['Oscar Chirimini', 'Uruguay', 3]
650.['Ismael Rivero', 'Uruguay', 3]
651.['Schubert Gambetta', 'Uruguay', 3]
652.['Luis Ernesto Castro', 'Uruguay', 3]
653.['Bibiano Zapirain', 'Uruguay', 3]
654.['Julio César Britos', 'Uruguay', 3]
655.['Juan Ayala', 'Uruguay', 3]
656.['Carlos Romero', 'Uruguay', 3]
657.['Walter Morel', 'Uruguay', 3]
658.['Donald Peláez', 'Uruguay', 3]
659.['Juan Hohberg', 'Uruguay', 3]
660.['Américo Galván', 'Uruguay', 3]
661.['Luis Norberto Campero', 'Uruguay', 3]
662.['Vladas Douksas', 'Uruguay', 3]
663.['Domingo Pérez', 'Uruguay', 3]
664.['Héctor Demarco', 'Uruguay', 3]
665.['Alcides Silveira', 'Uruguay', 3]
666.['Rubén Paz', 'Uruguay', 3]
667.['Santiago Ostolaza', 'Uruguay', 3]
668.['Peter Méndez', 'Uruguay', 3]
669.['Gabriel Cedrés', 'Uruguay', 3]
670.['Darío Rodríguez', 'Uruguay', 3]
671.['Federico Magallanes', 'Uruguay', 3]
672.['Sebastián Eguren', 'Uruguay', 3]
673.['Maxi Pereira', 'Uruguay', 3]
674.['José María Giménez', 'Uruguay', 3]
675.['Martín Cáceres', 'Uruguay', 3]
676.['Federico Valverde', 'Uruguay', 3]
677.['Antonio Urdinarán', 'Uruguay', 2]
678.['José Cea', 'Uruguay', 2]
679.['René Borjas', 'Uruguay', 2]
680.['Zoilo Saldombide', 'Uruguay', 2]
681.['Antonio Sacco', 'Uruguay', 2]
682.['Pablo Dorado', 'Uruguay', 2]
683.['Santos Iriarte', 'Uruguay', 2]
684.['Adelaido Camaití', 'Uruguay', 2]
685.['Juan Pedro Riephoff', 'Uruguay', 2]
686.['Raúl Sarro', 'Uruguay', 2]
687.['Dagoberto Moll', 'Uruguay', 2]
688.['Jose Maria Garcia', 'Uruguay', 2]
689.['Julio Pérez', 'Uruguay', 2]
690.['José Walter Roque', 'Uruguay', 2]
691.['Ángel Cabrera', 'Uruguay', 2]
692.['Julio César Cortés', 'Uruguay', 2]
693.['Denís Milar', 'Uruguay', 2]
694.['Nitder Pizzani', 'Uruguay', 2]
695.['Dario Pereyra', 'Uruguay', 2]
696.['Julio Morales', 'Uruguay', 2]
697.['Wilmar Cabrera', 'Uruguay', 2]
698.['Venancio Ramos', 'Uruguay', 2]
699.['Gustavo Poyet', 'Uruguay', 2]
700.['Pablo García', 'Uruguay', 2]
701.['Fabián Estoyanoff', 'Uruguay', 2]
702.['Diego Pérez', 'Uruguay', 2]
703.['Cristhian Stuani', 'Uruguay', 2]
704.['Diego Rolán', 'Uruguay', 2]
705.['Jose Tognola', 'Uruguay', 1]
706.['Antonio Campolo', 'Uruguay', 1]
707.['Juan Carlos Heguy', 'Uruguay', 1]
708.['Felipe Buffoni', 'Uruguay', 1]
709.['Pascual Somma', 'Uruguay', 1]
710.['Pedro Zingone', 'Uruguay', 1]
711.['Daniel Ulloa', 'Uruguay', 1]
712.['Juan Arremón', 'Uruguay', 1]
713.['José Leandro Andrade', 'Uruguay', 1]
714.['José Taboada', 'Uruguay', 1]
715.['Segundo Villadóniga', 'Uruguay', 1]
716.['Eduardo Ithurbide', 'Uruguay', 1]
717.['Jorge Laurido', 'Uruguay', 1]
718.['Ubaldo Cruche', 'Uruguay', 1]
719.['Juan Riephoff', 'Uruguay', 1]
720.['José María Ortiz', 'Uruguay', 1]
721.['José Antonio Vázquez', 'Uruguay', 1]
722.['Raúl Schiaffino', 'Uruguay', 1]
723.['Nelson Moreno', 'Uruguay', 1]
724.['Ernesto Betancourt', 'Uruguay', 1]
725.['Miguel Martínez', 'Uruguay', 1]
726.['Ernesto Vidal', 'Uruguay', 1]
727.['Omar Méndez', 'Uruguay', 1]
728.['José María Carranza', 'Uruguay', 1]
729.['Eladio Benítez', 'Uruguay', 1]
730.['William Martínez', 'Uruguay', 1]
731.['Víctor Guaglianone', 'Uruguay', 1]
732.['Danilo Menezes', 'Uruguay', 1]
733.['Julio Montero Castillo', 'Uruguay', 1]
734.['Roberto Troncoso', 'Uruguay', 1]
735.['Rúben Bareño', 'Uruguay', 1]
736.['Oscar Zubía', 'Uruguay', 1]
737.['Atilio Ancheta', 'Uruguay', 1]
738.['Ildo Maneiro', 'Uruguay', 1]
739.['Juan Mujica', 'Uruguay', 1]
740.['Víctor Espárrago', 'Uruguay', 1]
741.['Ricardo Pavoni', 'Uruguay', 1]
742.['Washington Oliveira', 'Uruguay', 1]
743.['Alberto Bica', 'Uruguay', 1]
744.['Eduardo Mario Acevedo', 'Uruguay', 1]
745.['Arsenio Luzardo', 'Uruguay', 1]
746.['Alberto Santelli', 'Uruguay', 1]
747.['Víctor Diogo', 'Uruguay', 1]
748.['Mario Saralegui', 'Uruguay', 1]
749.['José Batista', 'Uruguay', 1]
750.['Ramón Víctor Castro', 'Uruguay', 1]
751.['José Oscar Herrera', 'Uruguay', 1]
752.['Edgardo Adinolfi', 'Uruguay', 1]
753.['Eber Moas', 'Uruguay', 1]
754.['Gonzalo de los Santos', 'Uruguay', 1]
755."[""Antonio Pacheco D'Agosti"", 'Uruguay', 1]"
756.['Christian Callejas', 'Uruguay', 1]
757.['Daniel Alejandro Lembo', 'Uruguay', 1]
758.['Ítalo Díaz', 'Uruguay', 1]
759.['Carlos María Morales', 'Uruguay', 1]
760.['Rodrigo Lemos', 'Uruguay', 1]
761.['Pablo Lima', 'Uruguay', 1]
762.['Joe Emerson Bizera', 'Uruguay', 1]
763.['Andrés Martínez', 'Uruguay', 1]
764.['Nelson Abeijon', 'Uruguay', 1]
765.['Adrián Romero', 'Uruguay', 1]
766.['Gilberto Silva', 'Uruguay', 1]
767.['Marcelo Sosa', 'Uruguay', 1]
768.['Mario Regueiro', 'Uruguay', 1]
769.['Andrés Scotti', 'Uruguay', 1]
770.['Mathías Corujo', 'Uruguay', 1]
771.['Sebastián Coates', 'Uruguay', 1]
772.['Carlos Andrés Sánchez', 'Uruguay', 1]
773.['Maxi Gómez', 'Uruguay', 1]
774.['Darwin Núñez', 'Uruguay', 1]
775.['Jairo Quinteros', 'Uruguay', 1]
776.['Agustín Álvarez', 'Uruguay', 1]
777.['Gastón Pereiro', 'Uruguay', 1]
778.['Rodrigo Bentancur', 'Uruguay', 1]
779.['Reid Klopp', 'United States Virgin Islands', 2]
780.['Jamie Browne', 'United States Virgin Islands', 2]
781.['Joaquim Santos', 'United States Virgin Islands', 1]
782.['Alderman Lesmond', 'United States Virgin Islands', 1]
783.['Dwayne Thomas', 'United States Virgin Islands', 1]
784.['Keithroy Cornelius', 'United States Virgin Islands', 1]
785.['Clint Dempsey', 'United States', 41]
786.['Landon Donovan', 'United States', 38]
787.['Jozy Altidore', 'United States', 24]
788.['Brian McBride', 'United States', 23]
789.['Eric Wynalda', 'United States', 19]
790.['Eddie Johnson', 'United States', 16]
791.['Christian Pulisic', 'United States', 16]
792.['DaMarcus Beasley', 'United States', 13]
793.['Michael Bradley', 'United States', 12]
794.['Earnie Stewart', 'United States', 11]
795.['Joe-Max Moore', 'United States', 9]
796.['Carlos Bocanegra', 'United States', 8]
797.['Brian Ching', 'United States', 8]
798.['Gyasi Zardes', 'United States', 8]
799.['Jesús Ferreira', 'United States', 8]
800.['Cobi Jones', 'United States', 6]
801.['Bobby Wood', 'United States', 6]
802.['Aldo Donelli', 'United States', 5]
803.['Bruce Murray', 'United States', 5]
804.['Josh Wolff', 'United States', 5]
805.['Chris Wondolowski', 'United States', 5]
806.['Bert Patenaude', 'United States', 4]
807.['Bill Looby', 'United States', 4]
808.['Ed Murphy', 'United States', 4]
809.['Marcelo Balboa', 'United States', 4]
810.['Preki', 'United States', 4]
811.['Eddie Pope', 'United States', 4]
812.['Ante Razov', 'United States', 4]
813.['Eddie Lewis', 'United States', 4]
814.['Charlie Davies', 'United States', 4]
815.['Clarence Goodson', 'United States', 4]
816.['Graham Zusi', 'United States', 4]
817.['Omar Gonzalez', 'United States', 4]
818.['Paul Arriola', 'United States', 4]
819.['Weston McKennie', 'United States', 4]
820.['Frank Wallace', 'United States', 3]
821.['Willy Roy', 'United States', 3]
822.['Peter Millar', 'United States', 3]
823.['Alexi Lalas', 'United States', 3]
824.['Jeff Agoos', 'United States', 3]
825.['Jovan Kirovski', 'United States', 3]
826.['Roy Lassiter', 'United States', 3]
827.['Frankie Hejduk', 'United States', 3]
828.['Roy Wegerle', 'United States', 3]
829."[""John O'Brien"", 'United States', 3]"
830.['Clint Mathis', 'United States', 3]
831.['Steve Ralston', 'United States', 3]
832.['Kenny Cooper', 'United States', 3]
833.['Stuart Holden', 'United States', 3]
834.['Jermaine Jones', 'United States', 3]
835.['Joe Corona', 'United States', 3]
836.['Jordan Morris', 'United States', 3]
837.['Ricardo Pepi', 'United States', 3]
838.['Brandon Vázquez', 'United States', 3]
839.['John Souza', 'United States', 2]
840.['Pete Matevich', 'United States', 2]
841.['Ruben Mendoza', 'United States', 2]
842.['Helmut Bicek', 'United States', 2]
843.['Gerry Baker', 'United States', 2]
844.['Peter Vermes', 'United States', 2]
845.['Chris Henderson', 'United States', 2]
846.['Thomas Dooley', 'United States', 2]
847.['Nicolás Ramírez', 'United States', 2]
848.['Tab Ramos', 'United States', 2]
849.['Oguchi Onyewu', 'United States', 2]
850.['Taylor Twellman', 'United States', 2]
851.['Ricardo Clark', 'United States', 2]
852.['Freddy Adu', 'United States', 2]
853.['Conor Casey', 'United States', 2]
854.['Herculez Gomez', 'United States', 2]
855.['Michael Orozco', 'United States', 2]
856.['Brek Shea', 'United States', 2]
857.['Aron Jóhannsson', 'United States', 2]
858.['Geoff Cameron', 'United States', 2]
859.['Sacha Kljestan', 'United States', 2]
860.['Sebastian Lletget', 'United States', 2]
861.['Tyler Boyd', 'United States', 2]
862.['Aaron Long', 'United States', 2]
863.['Daryl Dike', 'United States', 2]
864.['Miles Robinson', 'United States', 2]
865.['Brenden Aaronson', 'United States', 2]
866.['Antonee Robinson', 'United States', 2]
867.['Timothy Weah', 'United States', 2]
868.['Djordje Mihailovic', 'United States', 2]
869.['Bart McGhee', 'United States', 1]
870.['Tom Florie', 'United States', 1]
871.['Jim Brown', 'United States', 1]
872.['Ben Wattman', 'United States', 1]
873.['Walter Bahr', 'United States', 1]
874.['Gino Pariani', 'United States', 1]
875.['Joe Gaetjens', 'United States', 1]
876.['Joe Maca', 'United States', 1]
877.['Cornelius Casey', 'United States', 1]
878.['Efrain Chacurian', 'United States', 1]
879.['Harry Keough', 'United States', 1]
880.['James Murphy', 'United States', 1]
881.['Carl Fister', 'United States', 1]
882.['Al Zerhusen', 'United States', 1]
883.['Walt Schmotolocha', 'United States', 1]
884.['Siegfried Stritzl', 'United States', 1]
885.['Dietrich Albrecht', 'United States', 1]
886.['Rudolph Smith', 'United States', 1]
887.['Paul Caligiuri', 'United States', 1]
888.['Brian Quinn', 'United States', 1]
889.['Hugo Pérez', 'United States', 1]
890.['Héctor Marchena', 'United States', 1]
891.['John Doyle', 'United States', 1]
892.['Dominic Kinnear', 'United States', 1]
893.['Cle Kooiman', 'United States', 1]
894.['Andrés Escobar', 'United States', 1]
895.['Frank Klopas', 'United States', 1]
896.['Claudio Reyna', 'United States', 1]
897.['Ben Olsen', 'United States', 1]
898.['Paul Bravo', 'United States', 1]
899.['Chris Armas', 'United States', 1]
900.['Jorge Costa', 'United States', 1]
901.['Bobby Convey', 'United States', 1]
902.['Greg Vanney', 'United States', 1]
903.['José Anthony Torres', 'United States', 1]
904.['Kyle Martino', 'United States', 1]
905.['Benny Feilhaber', 'United States', 1]
906.['Daryl Ferguson', 'United States', 1]
907.['Robbie Rogers', 'United States', 1]
908.['Santino Quaranta', 'United States', 1]
909.['Davy Arnaud', 'United States', 1]
910.['Kyle Beckerman', 'United States', 1]
911.['Jonathan Bornstein', 'United States', 1]
912.['Brad Evans', 'United States', 1]
913.['Mikkel Diskerud', 'United States', 1]
914.['John Brooks', 'United States', 1]
915.['Julian Green', 'United States', 1]
916.['Fabian Johnson', 'United States', 1]
917.['Matt Besler', 'United States', 1]
918.['Dom Dwyer', 'United States', 1]
919.['Kelyn Rowe', 'United States', 1]
920.['Matt Miazga', 'United States', 1]
921.['Eric Lichaj', 'United States', 1]
922.['Sam Vines', 'United States', 1]
923.['Samuel Camille', 'United States', 1]
924.['Nicholas Gioacchini', 'United States', 1]
925.['Shaq Moore', 'United States', 1]
926.['Matthew Hoppe', 'United States', 1]
927.['Sergiño Dest', 'United States', 1]
928.['Leonel Moreira', 'United States', 1]
929.['Walker Zimmerman', 'United States', 1]
930.['Haji Wright', 'United States', 1]
931.['Bryan Reynolds', 'United States', 1]
932.['Cade Cowell', 'United States', 1]
933.['Gianluca Busio', 'United States', 1]
934.['Scott Kennedy', 'United States', 1]
935.['Ali Mabkhout', 'United Arab Emirates', 32]
936.['Ahmed Khalil', 'United Arab Emirates', 23]
937.['Adnan Al Talyani', 'United Arab Emirates', 18]
938.['Yaser Salem Ali', 'United Arab Emirates', 10]
939.['Ismail Matar', 'United Arab Emirates', 10]
940.['Khamees Saad Mubarak', 'United Arab Emirates', 8]
941.['Zuhair Bakheet', 'United Arab Emirates', 7]
942.['Saeed Al Kass', 'United Arab Emirates', 7]
943.['Abdulrazaq Ibrahim Balooshi', 'United Arab Emirates', 6]
944.['Fahad Khamees', 'United Arab Emirates', 5]
945.['Mohamed Al-Shehhi', 'United Arab Emirates', 5]
946.['Fábio Virginio de Lima', 'United Arab Emirates', 5]
947.['Khalid Ismaïl', 'United Arab Emirates', 4]
948.['Mohammad Omar', 'United Arab Emirates', 4]
949.['Faisal Khalil', 'United Arab Emirates', 4]
950.['Ismail Al Hammadi', 'United Arab Emirates', 4]
951.['Caio Canedo', 'United Arab Emirates', 4]
952.['Abdulaziz Mohamed', 'United Arab Emirates', 3]
953.['Abdul Razaq Ibrahim', 'United Arab Emirates', 3]
954.['Hassan Saeed Ahmed', 'United Arab Emirates', 3]
955.['Subait Khater', 'United Arab Emirates', 3]
956.['Mohamed Omer', 'United Arab Emirates', 3]
957.['Ahmed Chombi', 'United Arab Emirates', 2]
958.['Khaleel Mubarak', 'United Arab Emirates', 2]
959.['Ali Thani Jumaa', 'United Arab Emirates', 2]
960.['Mohamed Ahmed', 'United Arab Emirates', 2]
961.['Abdulrahman Ibrahim', 'United Arab Emirates', 2]
962.['Adel Mohamed Abdulla', 'United Arab Emirates', 2]
963.['Hassan Mubarak', 'United Arab Emirates', 2]
964.['Mohamed Rashid', 'United Arab Emirates', 2]
965.['Hamdan Al-Kamali', 'United Arab Emirates', 2]
966.['Ali Al-Wehaibi', 'United Arab Emirates', 2]
967.['Mahmoud Khamees', 'United Arab Emirates', 2]
968.['Omar Abdulrahman', 'United Arab Emirates', 2]
969.['Ghanem Al-Hajri', 'United Arab Emirates', 1]
970.['Fahad Khamis Mubarak', 'United Arab Emirates', 1]
971.['Hassan Mohamed', 'United Arab Emirates', 1]
972.['Abdulrahman Mohamed', 'United Arab Emirates', 1]
973.['Ismail Rashid Ismail', 'United Arab Emirates', 1]
974.['Nasir Khamees Mubarak', 'United Arab Emirates', 1]
975.['Saad Bakheet Mubarak', 'United Arab Emirates', 1]
976."['Ahmed H. Saeed', 'United Arab Emirates', 1]"
977.['Gholam Ali', 'United Arab Emirates', 1]
978.['Mohamed Obaid', 'United Arab Emirates', 1]
979.['Bakhit Alabadla', 'United Arab Emirates', 1]
980.['Mohammad Ibrahim Hussain', 'United Arab Emirates', 1]
981.['Abdulsalaam Jumaa', 'United Arab Emirates', 1]
982.['Ali Momin', 'United Arab Emirates', 1]
983.['Fahed Masoud', 'United Arab Emirates', 1]
984.['Gharib Hareb', 'United Arab Emirates', 1]
985.['Fahd Ali', 'United Arab Emirates', 1]
986.['Mohamed Abdulazeez', 'United Arab Emirates', 1]
987.['Rashid Abdulrahman', 'United Arab Emirates', 1]
988.['Saleh Obaid', 'United Arab Emirates', 1]
989.['Ahmed Mohammed Al-Mahri', 'United Arab Emirates', 1]
990.['Nawaf Mubarak', 'United Arab Emirates', 1]
991.['Saif Mohammed Al Bishr', 'United Arab Emirates', 1]
992.['Abdulrahim Jumaa', 'United Arab Emirates', 1]
993.['Mohanad Salem', 'United Arab Emirates', 1]
994.['Habib Fardan', 'United Arab Emirates', 1]
995.['Dawood Ali', 'United Arab Emirates', 1]
996.['Ahmed Al Hashmi', 'United Arab Emirates', 1]
997.['Khalfan Mubarak', 'United Arab Emirates', 1]
998.['Khamis Esmaeel', 'United Arab Emirates', 1]
999.['Khalil Ibrahim', 'United Arab Emirates', 1]
1000.['Tareq Ahmed', 'United Arab Emirates', 1]
1001.['Mohammed Jumaa', 'United Arab Emirates', 1]
1002.['Sebastián Tagliabúe', 'United Arab Emirates', 1]
1003.['Ali Salmeen', 'United Arab Emirates', 1]
1004.['Yahya Al Ghassani', 'United Arab Emirates', 1]
1005.['Harib Al-Maazmi', 'United Arab Emirates', 1]
1006.['Andriy Shevchenko', 'Ukraine', 40]
1007.['Andriy Yarmolenko', 'Ukraine', 25]
1008.['Roman Yaremchuk', 'Ukraine', 10]
1009.['Serhii Rebrov', 'Ukraine', 9]
1010.['Yevhen Konoplyanka', 'Ukraine', 8]
1011.['Andriy Husin', 'Ukraine', 7]
1012.['Oleh Husyev', 'Ukraine', 7]
1013.['Yevhen Seleznyov', 'Ukraine', 7]
1014.['Artem Kravets', 'Ukraine', 6]
1015.['Tymerlan Huseynov', 'Ukraine', 5]
1016.['Ruslan Rotan', 'Ukraine', 5]
1017.['Serhiy Nazarenko', 'Ukraine', 5]
1018.['Andriy Vorobey', 'Ukraine', 4]
1019.['Andriy Voronin', 'Ukraine', 4]
1020.['Marko Dević', 'Ukraine', 4]
1021.['Serhiy Popov', 'Ukraine', 3]
1022.['Hennadiy Zubov', 'Ukraine', 3]
1023.['Andriy Rusol', 'Ukraine', 3]
1024.['Maksym Kalynychenko', 'Ukraine', 3]
1025.['Yevhen Khacheridi', 'Ukraine', 3]
1026.['Roman Bezus', 'Ukraine', 3]
1027.['Serhiy Sydorchuk', 'Ukraine', 3]
1028.['Viktor Tsyhankov', 'Ukraine', 3]
1029.['Oleksandr Zinchenko', 'Ukraine', 3]
1030.['Ruslan Malinovskyi', 'Ukraine', 3]
1031.['Artem Dovbyk', 'Ukraine', 3]
1032.['Urmas Kirs', 'Ukraine', 2]
1033.['Yuriy Maksymov', 'Ukraine', 2]
1034.['Vitaliy Kosovskyi', 'Ukraine', 2]
1035.['Serhiy Skachenko', 'Ukraine', 2]
1036.['Aleksandr Gorshkov', 'Ukraine', 2]
1037.['Oleksiy Byelik', 'Ukraine', 2]
1038.['Artem Milevskyi', 'Ukraine', 2]
1039.['Yaroslav Rakytskiy', 'Ukraine', 2]
1040.['Roman Zozulya', 'Ukraine', 2]
1041.['Denys Harmash', 'Ukraine', 2]
1042.['Artem Fedetskiy', 'Ukraine', 2]
1043.['Artem Besyedin', 'Ukraine', 2]
1044.['Serhiy Konovalov', 'Ukraine', 1]
1045.['Yuriy Kalitvintsev', 'Ukraine', 1]
1046.['Viktor Skrypnyk', 'Ukraine', 1]
1047.['Andriy Polunin', 'Ukraine', 1]
1048.['Vladyslav Vashchuk', 'Ukraine', 1]
1049.['Yuriy Dmytrulin', 'Ukraine', 1]
1050.['Serhiy Serebrennikov', 'Ukraine', 1]
1051.['Serhiy Fedorov', 'Ukraine', 1]
1052.['Oleksandr Kucher', 'Ukraine', 1]
1053.['Volodymyr Yezerskiy', 'Ukraine', 1]
1054.['Oleh Shelayev', 'Ukraine', 1]
1055.['Oleksiy Gai', 'Ukraine', 1]
1056.['Edmar Halovskyi de Lacerda', 'Ukraine', 1]
1057.['Vitaliy Mandzyuk', 'Ukraine', 1]
1058.['Alyaksandr Martynovich', 'Ukraine', 1]
1059.['Leart Paqarada', 'Ukraine', 1]
1060.['Marlos', 'Ukraine', 1]
1061.['Júnior Moraes', 'Ukraine', 1]
1062.['Danylo Sikan', 'Ukraine', 1]
1063.['Mykola Shaparenko', 'Ukraine', 1]
1064.['David Obua', 'Uganda', 5]
1065.['Emmanuel Okwi', 'Uganda', 5]
1066.['Farouk Miya', 'Uganda', 5]
1067.['Denis Obua', 'Uganda', 3]
1068.['Stanley Mubiru', 'Uganda', 3]
1069.['Phillip Omondi', 'Uganda', 3]
1070.['Geofrey Massa', 'Uganda', 3]
1071.['Fahad Bayo', 'Uganda', 3]
1072.['Polly Ouma', 'Uganda', 2]
1073.['Abdulla Nasur', 'Uganda', 2]
1074.['Godfrey Kisitu', 'Uganda', 2]
1075.['Sundayin Moriri', 'Uganda', 2]
1076.['Hassan Mubiru', 'Uganda', 2]
1077.['Ibrahim Sekagya', 'Uganda', 2]
1078.['Geoffrey Sserunkuma', 'Uganda', 2]
1079.['Eugene Ssepuuya', 'Uganda', 2]
1080.['Tony Mawejje', 'Uganda', 2]
1081.['John Bunyenyezi', 'Uganda', 1]
1082.['Jimmy Muguwa', 'Uganda', 1]
1083.['Edward Semwanga', 'Uganda', 1]
1084.['Samuel Musenze', 'Uganda', 1]
1085.['Moses Msereko', 'Uganda', 1]
1086.['Godfrey Katerega', 'Uganda', 1]
1087.['Robert Kizito', 'Uganda', 1]
1088.['Majid Musisi', 'Uganda', 1]
1089.['Abubaker Tabula', 'Uganda', 1]
1090.['Jamil Kyambadde', 'Uganda', 1]
1091.['Assani Bajope', 'Uganda', 1]
1092.['Simon Masaba', 'Uganda', 1]
1093.['Timothy Batabaire', 'Uganda', 1]
1094.['Dan Wagalauka', 'Uganda', 1]
1095.['Godfrey Walusimbi', 'Uganda', 1]
1096.['Milton Karisa', 'Uganda', 1]
1097.['Patrick Kaddu', 'Uganda', 1]
1098.['Widlin Calixte', 'Turks and Caicos Islands', 2]
1099.['David Lowery', 'Turks and Caicos Islands', 1]
1100.['Gavin Glinton', 'Turks and Caicos Islands', 1]
1101.['Billy Forbes', 'Turks and Caicos Islands', 1]
1102.['Begençmuhammet Kulyýew', 'Turkmenistan', 8]
1103.['Arslanmyrat Amanow', 'Turkmenistan', 7]
1104.['Rejepmyrat Agabaýew', 'Turkmenistan', 4]
1105.['Kakha Gogoladze', 'Turkmenistan', 4]
